4493,Lantzy,Jospeh,Ronald,male,17,White American,0,O+,Blond,Blue,5799 Oak Avenue,Omaha,Nebraska,68710,402-113-5944,458-88-5020,Immune
4494,Carino,Fritz,Cruz,male,64,White American,0,B+,Brown,Brown,2859 Hill Street,Great Falls,Montana,59062,406-619-9718,255-63-9711,Immune
4495,Averbeck,Flo,Marquitta,male,3,White American,0,O+,Brown,Green,1616 Taylor Street,Kewanee,Illinois,60077,618-293-8862,310-71-5281,Infected
4496,Dimpfl,Harrison,Collene,female,36,White American,0,A+,Black,Blue,3819 Cedar Court,New Milford,New Jersey,8174,848-769-8136,188-18-1662,Infected
4497,Enget,Eric,Theo,male,44,White American,0,A-,Black,Hazel,6072 Henry Street,Ilion,New York,11282,315-681-8934,969-83-9649,Immune
4498,Eisler,Marry,Dorian,male,26,American Indian or Alaskan Native,0,A+,Black,Brown,6068 Adams Avenue,Oskaloosa,Iowa,50141,641-327-2222,996-85-1518,Immune
4499,Tenneson,Silvana,Rene,male,69,Asian American,0,A+,Brown,Black,8012 Pine Street,Walsenburg,Colorado,81641,303-138-6538,715-46-3909,Immune
4500,Hagey,Alexandria,Annie,male,8,Asian American,0,A+,Black,Black,5919 Park Place,Albert Lea,Minnesota,55059,763-497-3011,872-54-9966,Immune
4501,Bermudez,Billye,Jordon,female,0,Asian American,0,O+,Black,Black,7612 Sunset Drive,Muncie,Indiana,46497,765-485-4623,824-71-3961,Carrier
4502,Perschbacher,Wen,Sudie,female,3,White American,0,A-,Red,Brown,8995 Creek Road,North Haven,Connecticut,6593,860-941-6579,204-41-1365,Immune
4503,Arb,Mechelle,Luann,female,30,Other Race,0,A+,Black,Brown,8434 4th Street South,Laurel,Maryland,20989,667-192-7372,667-55-5011,Carrier
4504,Eurich,Giovanni,Carroll,male,37,White American,0,B+,Brown,Brown,8738 Oak Avenue,Elk City,Oklahoma,74554,580-129-7753,552-31-2944,Immune
4505,Snode,Elmer,Cammy,male,45,White American,0,A+,Light Brown,Light Blue,6891 Broadway,Saint Johnsbury,Vermont,5171,802-713-5186,168-70-2804,Immune
4506,Holz,Carrie,Nery,male,23,Black American,0,O+,Brown,Brown,2143 Chapel Street,Lincoln,Nebraska,68524,531-189-7641,898-87-1972,Carrier
4507,Mallahan,Celestine,Esteban,female,11,White American,0,O-,Brown,Blue,9071 4th Street West,Biloxi,Mississippi,39767,662-900-6836,516-91-3223,Immune
4508,Terranova,Myrtie,Regena,female,46,White American,0,A-,Blond,Hazel,8560 Eagle Street,New Market,Virginia,22074,571-388-2455,434-27-4203,Infected
4509,Soens,Esteban,Lauren,male,78,White American,0,O+,Brown,Black,3462 Roberts Road,Sunnyvale,California,95240,760-859-2132,502-28-8618,Infected
4510,Siegfried,Jody,Marty,male,17,White American,0,A+,Black,Brown,7305 8th Avenue,Salem,New Hampshire,3200,603-527-2854,608-79-4962,Infected
4511,Muma,Cameron,Liza,male,68,White American,0,O+,Brown,Brown,4587 Linden Street,Albuquerque,New Mexico,87210,575-874-6719,117-56-5911,Infected
4512,Kilbert,Elizabet,Farah,male,30,White American,0,A+,Brown,Hazel,9312 Summer Street,Hanover,Virginia,22123,757-847-8229,699-45-8193,Carrier
4513,Leavitt,Patrick,Shaun,male,53,Black American,0,O+,Black,Brown,6901 5th Street,Glendive,Montana,59334,406-228-1366,479-78-1156,Immune
4514,Seiz,Augustus,Nydia,male,2,White American,0,A+,Brown,Brown,1725 Wall Street,Wilmington,Delaware,19829,302-316-3201,909-46-1315,Carrier
4515,Szot,Wendolyn,Helena,female,19,White American,0,B+,Blond,Brown,3071 York Road,Gretna,Louisiana,70282,225-265-8676,924-82-8433,Immune
4516,Kimmey,Kenneth,Ashlyn,female,41,White American,0,O+,Brown,Brown,2692 River Street,Dover,Delaware,19970,302-578-6534,474-26-9870,Carrier
4517,Sczygiel,Boyce,Edison,male,46,White American,0,O-,Blond,Hazel,2055 Redwood Drive,Sturgis,South Dakota,57457,605-479-9017,934-51-6937,Infected
4518,Wand,Phillis,Easter,female,33,Other Race,1,O+,Brown,Brown,5440 Poplar Street,Idaho Falls,Idaho,83395,208-920-4670,849-41-3725,Carrier
4519,Nebesnik,Alfonzo,Ina,female,52,Other Race,1,O+,Brown,Black,7681 4th Street South,Hagerstown,Maryland,20547,667-484-8024,133-89-9987,Infected
4520,Lyken,Jeffrey,Regina,male,35,Black American,0,O+,Black,Brown,7396 East Avenue,Ogden,Utah,84045,801-595-4767,654-91-5908,Immune
4521,Pfund,Nicki,Raeann,male,54,White American,0,A+,Light Brown,Brown,6288 New Street,Welch,West Virginia,25539,681-517-1558,938-47-1108,Carrier
4522,Luster,Larue,Sabina,female,1,White American,0,O+,Blond,Blue,3318 Atlantic Avenue,Minden,Nebraska,69013,308-686-3051,662-37-7759,Carrier
4523,Remlin,Robbie,Elba,male,3,White American,0,O+,Black,Blue,2576 Meadow Street,Rutland,Vermont,5672,802-953-6765,257-97-5131,Infected
4524,Kade,Tuyet,Serita,female,9,White American,0,AB-,Black,Blue,8934 South Street,Carlinville,Illinois,62120,708-846-4565,703-72-2708,Carrier
4525,Phramany,Willie,Taisha,male,62,White American,1,O+,Blond,Blue,5627 Cedar Street,Minneapolis,Minnesota,55152,218-608-5141,990-16-8301,Carrier
4526,Kraynak,Lyn,Lanie,male,40,White American,0,A-,Blond,Blue,9010 Essex Court,Meadville,Pennsylvania,15931,814-311-4704,218-14-3061,Carrier
4527,Goralski,Philomena,Kristopher,female,20,White American,0,A+,Brown,Blue,7973 Wood Street,Chambersburg,Pennsylvania,17531,272-437-4727,559-74-4826,Immune
4528,Lyke,Zetta,Marnie,female,59,Asian American,0,A-,Black,Black,6739 Hillside Avenue,Hastings,Minnesota,55149,218-197-4687,181-37-9029,Infected
4529,Connoly,Forest,Waltraud,female,72,White American,0,O+,Brown,Green,7614 Woodland Avenue,Beatrice,Nebraska,68046,402-681-7675,329-65-2503,Immune
4530,Bullert,Guadalupe,Mildred,male,50,White American,0,A+,Blond,Blue,6980 College Avenue,Jackson,Mississippi,38981,228-927-6342,232-56-7030,Immune
4531,Wreede,Goldie,Chi,male,53,White American,0,A+,Brown,Green,4385 Meadow Lane,Mobridge,South Dakota,57410,605-740-6334,675-36-4664,Carrier
4532,Weninger,Lenita,Kalyn,female,37,White American,0,A+,Red,Hazel,4907 Linden Avenue,Prairie du Chien,Wisconsin,53396,608-690-2572,174-39-9401,Immune
4533,Bisesi,Na,Ona,male,44,White American,0,AB-,Light Brown,Blue,9715 Clinton Street,Beatrice,Nebraska,68190,402-870-7134,219-58-1911,Carrier
4534,Mcree,Josef,Giovanni,female,27,White American,0,O+,Blond,Brown,9369 Harrison Avenue,White Sulphur Springs,West Virginia,25235,681-210-8191,647-14-4178,Carrier
4535,Moro,Cheree,Rose,male,95,White American,0,B+,Brown,Brown,9934 West Street,Great Falls,Montana,59922,406-435-3519,697-38-7548,Immune
4536,Bolen,Darren,Julene,male,0,White American,0,O+,Brown,Green,1670 Route 32,Fayetteville,Arkansas,72588,870-845-4029,716-78-3542,Infected
4537,Barrio,Karisa,Ilana,male,44,White American,0,O-,Light Brown,Brown,4890 Route 10,White Sulphur Springs,West Virginia,26360,681-136-7038,669-25-2393,Infected
4538,Urda,Chun,Lana,male,36,Black American,0,A+,Black,Brown,9045 Clay Street,Inglewood,California,92644,916-879-7525,887-53-4696,Immune
4539,Forbach,Celine,Gayle,female,5,White American,0,A-,Brown,Hazel,4816 Orchard Lane,Havre,Montana,59571,406-972-7221,961-93-2801,Carrier
4540,Eskra,Caroline,Lyle,female,54,White American,0,O+,Brown,Blue,4306 Hamilton Road,Lebanon,Connecticut,6325,203-689-2309,564-76-2402,Immune
4541,Briston,Kathern,Annis,female,46,Black American,0,O-,Black,Brown,4741 West Street,Minot,North Dakota,58784,701-538-9313,990-75-1469,Immune
4542,Pangan,Johnie,Jacquetta,male,15,White American,0,O+,Black,Blue,4760 Oak Avenue,Manistee,Michigan,49078,269-960-9774,763-57-5742,Immune
4543,Shadwick,Celena,Christoper,female,80,White American,0,O-,Brown,Brown,1809 4th Street,Aiken,South Carolina,29727,864-142-7020,891-98-9229,Carrier
4544,Agnor,Daphine,Demarcus,male,23,White American,0,O-,Brown,Green,2364 Creek Road,Belen,New Mexico,87055,575-315-2834,597-66-2824,Carrier
4545,Kilian,Thomasina,Felicia,male,8,White American,1,B+,Brown,Brown,2122 3rd Street East,Carbondale,Pennsylvania,18146,814-860-1571,699-87-2446,Immune
4546,Moesch,Alysia,Loren,male,34,White American,0,A+,Light Brown,Blue,2835 Country Club Road,Rock Hill,South Carolina,29252,864-377-2496,635-16-1746,Immune
4547,Raugust,Keren,Alysha,male,29,White American,0,A+,Brown,Blue,5297 Lexington Drive,Claremore,Oklahoma,74288,580-828-2678,826-43-7775,Immune
4548,Luca,Lenna,Noel,female,29,White American,0,A+,Light Brown,Light Blue,4908 12th Street East,Gillette,Wyoming,82648,307-376-3987,110-65-7812,Immune
4549,Greuel,Dwayne,Omar,male,15,Black American,0,B+,Black,Brown,3444 Old York Road,Omaha,Nebraska,69066,531-355-3291,892-17-8953,Immune
4550,Beth,Alisia,Angie,male,69,White American,0,A+,Light Brown,Blue,1995 Oxford Court,Houma,Louisiana,71381,985-673-3974,638-93-1521,Immune
4551,Chesnut,Aubrey,Jennette,male,36,White American,0,A+,Brown,Hazel,4351 Lexington Drive,Newport,Kentucky,41878,606-780-4850,645-48-7598,Immune
4552,Toupe,Dori,Farrah,female,17,White American,0,A+,Blond,Green,3291 Colonial Avenue,New Glarus,Wisconsin,54200,608-150-4323,201-44-7188,Immune
4553,Streetman,Ricardo,Thanh,female,54,White American,0,A+,Blond,Brown,1920 Canterbury Road,Coupeville,Washington,98575,509-353-3769,380-57-8022,Infected
4554,Allaman,Val,Marybeth,male,65,White American,1,O+,Black,Blue,2522 Laurel Lane,Port Orford,Oregon,97243,541-290-5569,525-75-5100,Carrier
4555,Dinkins,Annis,Otis,male,52,White American,1,A+,Brown,Brown,6246 12th Street,Frankfort,Kentucky,41654,270-551-4551,224-49-8573,Carrier
4556,Baliga,Minerva,Shari,female,55,White American,0,AB+,Brown,Brown,1985 Forest Avenue,Fort Collins,Colorado,81635,719-249-3379,640-91-9033,Infected
4557,Kilburn,Maurice,Micheline,male,41,White American,0,O+,Brown,Brown,7911 College Street,Henderson,North Carolina,27465,919-159-9169,717-84-5092,Carrier
4558,Chivers,Cortney,Marsha,male,39,White American,0,O+,Light Brown,Blue,8949 Pearl Street,Brigham City,Utah,84634,435-516-8376,693-82-8626,Carrier
4559,Garfinkle,Ja,Sau,male,40,White American,0,A+,Brown,Brown,9576 Hartford Road,Miles City,Montana,59656,406-827-8589,753-15-8453,Carrier
4560,Achter,Jarod,Shante,male,52,Other Race,1,A+,Black,Brown,2993 Buttonwood Drive,Abington,Pennsylvania,17200,610-144-5057,606-10-1778,Immune
4561,Mcgrath,Trevor,Boyce,male,12,White American,0,O+,Light Brown,Blue,3253 Church Road,Bloomington,Minnesota,55832,763-581-2266,911-18-7801,Infected
4562,Grishaber,Renea,Jackie,female,15,Other Race,1,O-,Brown,Brown,8004 William Street,Los Angeles,California,93733,916-283-6940,430-52-5824,Immune
4563,Muranaka,Dahlia,Hung,male,36,White American,0,A+,Brown,Brown,6681 Fieldstone Drive,Minden,Nebraska,68188,308-316-1611,978-58-5489,Immune
4564,Mesenbring,Karyn,Cythia,male,43,Other Race,1,A+,Black,Brown,7267 8th Street,Clearfield,Utah,84365,801-298-8355,530-11-5676,Immune
4565,Seith,Leeanna,Palmer,female,47,White American,0,O+,Blond,Blue,2405 Church Street North,Pinehurst,North Carolina,28253,336-276-6993,842-73-5257,Immune
4566,Harrigton,Lauran,Lida,male,15,White American,0,A-,Brown,Blue,6106 Jackson Avenue,Oak Harbor,Washington,98723,425-426-8564,828-51-3248,Infected
4567,Gennaro,Reinaldo,Adela,female,29,White American,0,A+,Brown,Brown,3992 Hawthorne Avenue,Danville,Kentucky,41748,270-305-7466,346-98-6467,Immune
4568,Janos,Hattie,Catarina,female,20,White American,0,A+,Light Brown,Blue,7684 Hillside Drive,Valdez,Alaska,99830,907-469-6833,181-58-6879,Infected
4569,Sandercock,Mack,Curtis,male,62,White American,0,A+,Brown,Brown,3016 Cedar Lane,Alton,Illinois,61022,312-888-6434,151-23-8767,Carrier
4570,Pent,Janett,Dana,female,32,White American,0,AB+,Black,Brown,8262 George Street,Wickford,Rhode Island,2904,401-933-1805,618-98-6571,Immune
4571,Sperberg,Digna,Clemmie,male,64,White American,0,O+,Blond,Brown,5008 Sunset Drive,Vail,Colorado,81337,303-988-6452,469-38-7040,Immune
4572,Swagger,Yu,Leslie,male,34,White American,0,O+,Brown,Blue,8472 Sycamore Lane,Las Vegas,Nevada,89209,725-931-4381,654-74-6175,Infected
4573,Barben,Yuko,Piper,male,53,White American,1,A+,Brown,Brown,1804 George Street,Norfolk,Nebraska,68114,402-205-3212,656-29-9610,Immune
4574,Rybacki,Jason,Bula,female,14,Other Race,1,O-,Black,Brown,5001 Warren Street,Scottsboro,Alabama,35369,334-132-3347,943-44-5112,Infected
4575,Bullinger,Meryl,Oretha,male,5,Black American,0,A+,Black,Brown,8639 Mill Road,Berlin,Connecticut,6293,475-712-4744,618-29-8997,Carrier
4576,Mitsuda,Vanesa,Simon,female,59,White American,0,A+,Brown,Brown,5872 Hawthorne Lane,Ysleta,Texas,77830,512-892-8752,544-14-3847,Carrier
4577,Morrisroe,Amalia,Robbin,male,46,Black American,0,A+,Black,Brown,2310 1st Avenue,Derry,New Hampshire,3587,603-111-1920,895-79-5999,Carrier
4578,Brusuelas,Damien,Deon,female,6,Asian American,0,A-,Brown,Black,5886 Mill Road,Union,South Carolina,29281,803-657-4965,511-48-8854,Carrier
4579,Dobrinski,Aron,Willette,male,43,Other Race,1,A+,Brown,Brown,7838 Aspen Drive,Waimea,Hawaii,96718,808-506-8384,408-42-6848,Immune
4580,Tones,Jerrold,Jerry,male,8,White American,0,O+,Light Brown,Blue,5978 Cooper Street,Rapid City,South Dakota,57791,605-216-1665,156-87-5603,Immune
4581,Singo,Jordon,Halley,male,44,White American,0,A+,Brown,Hazel,8594 Summit Avenue,Newport,Rhode Island,2860,401-434-7318,686-61-3052,Infected
4582,Guerrero,Cherie,Beata,female,8,White American,0,A+,Brown,Brown,1587 Fairview Road,Crystal City,Texas,75788,830-988-6042,212-18-4159,Infected
4583,Dashem,Laticia,Sunshine,female,54,White American,0,B+,Blond,Green,7184 Surrey Lane,Rutland,Vermont,5356,802-516-9162,313-85-9610,Immune
4584,Spellman,Erika,Fernando,male,37,White American,0,O+,Black,Blue,1730 Route 9,Ipswich,Massachusetts,1551,339-697-2088,551-49-2287,Immune
4585,Martie,Madelyn,Josef,female,32,White American,0,B+,Brown,Hazel,5967 Brook Lane,Lakeland,Florida,33845,727-655-2690,706-73-9133,Immune
4586,Dietzler,Fermin,Malka,female,64,Other Race,1,B+,Black,Black,6647 Church Street,Stuttgart,Arkansas,72207,870-520-4346,997-66-7433,Carrier
4587,Dicke,Indira,Fumiko,male,3,White American,0,O+,Brown,Brown,8470 Queen Street,Brainerd,Minnesota,56317,952-851-4922,470-57-3804,Immune
4588,Lindie,Jonelle,Lilla,female,7,White American,0,A+,Blond,Hazel,8514 Church Street,Palmer,Alaska,99937,907-870-7298,222-81-6353,Carrier
4589,Topliss,Rhea,Francie,male,11,White American,1,A+,Brown,Green,8461 River Road,Cedar Falls,Iowa,50695,712-330-5035,567-11-2326,Infected
4590,Judge,Lynda,Eda,female,9,White American,1,A+,Brown,Blue,4346 Pine Street,Murfreesboro,Tennessee,37793,423-463-5968,540-53-8429,Immune
4591,Voelkel,Clarissa,Virgil,female,77,White American,0,AB+,Black,Other,7685 Windsor Drive,Wyandotte,Michigan,49848,947-195-4393,599-13-4806,Carrier
4592,Frady,Weldon,Harris,male,26,Black American,0,O+,Black,Brown,1362 Lincoln Street,Everett,Massachusetts,2780,857-473-1975,920-91-8959,Carrier
4593,Bawcum,Oralia,Cassy,female,2,White American,0,O+,Brown,Brown,6165 Market Street,Canton,Mississippi,38922,662-879-8621,429-31-9234,Immune
4594,Bandel,Cinthia,Windy,male,78,Other Race,1,O+,Brown,Light Brown,2620 Fairview Road,Denison,Texas,77417,430-396-1336,186-16-7013,Immune
4595,Enslinger,Hedwig,Tess,female,43,White American,0,A+,Brown,Green,8302 Bayberry Drive,Muncie,Indiana,47760,317-534-1862,761-43-7499,Immune
4596,Yaklin,Sheryll,Gia,male,26,White American,0,O+,Brown,Hazel,7385 6th Street,Florence,South Carolina,29522,864-680-4280,949-50-3184,Immune
4597,Syvertsen,Nada,Chantal,male,43,Asian American,1,B+,Black,Black,9692 Route 64,Evanston,Wyoming,82509,307-348-4170,821-26-7304,Carrier
4598,Knopf,Linsey,Jone,male,33,White American,0,O+,Brown,Brown,1818 Front Street,Excelsior Springs,Missouri,64002,314-934-3132,541-76-6364,Infected
4599,Guillan,Krystina,Alvin,male,71,White American,1,A+,Black,Blue,9969 Somerset Drive,Carbondale,Pennsylvania,17126,267-260-6517,179-77-4376,Carrier
4600,Skocilich,Danielle,Shan,male,40,Black American,1,A+,Brown,Brown,1618 Olive Street,Victoria,Texas,79177,903-347-3181,173-80-2005,Immune
4601,Polly,Jazmine,Yolanda,male,13,White American,0,AB-,Light Brown,Blue,8916 Park Drive,Orange,California,96067,805-272-1639,977-51-4156,Carrier
4602,Schwien,Sandy,Lonnie,female,2,White American,0,A+,Blond,Blue,6606 Washington Street,Abbeville,Louisiana,70200,504-424-2159,973-60-8481,Immune
4603,Kemerer,Rosalina,Bennie,female,42,Black American,0,O+,Black,Brown,9456 York Street,Hodgenville,Kentucky,41385,270-178-7948,162-32-1227,Immune
4604,Scafuto,Wendy,Dawna,male,42,White American,0,B+,Light Brown,Blue,6607 Madison Avenue,Iowa City,Iowa,51689,319-135-6626,265-53-9351,Carrier
4605,Mcnear,Tricia,Lonny,female,59,White American,0,A-,Brown,Green,1228 Washington Avenue,Alamogordo,New Mexico,87420,575-165-6296,931-78-2291,Immune
4606,Satoe,Joaquina,Elna,male,2,White American,0,O+,Brown,Green,2722 Crescent Street,Brookings,South Dakota,57033,605-838-8791,558-93-6380,Carrier
4607,Krumenauer,Gearldine,Lance,male,65,White American,0,A+,Red,Brown,4293 Mill Road,Virginia City,Montana,59307,406-631-3119,486-96-3465,Immune
4608,Timbrell,Louisa,Agnus,female,13,White American,1,O-,Brown,Green,8706 Crescent Street,Lebanon,Connecticut,6513,475-279-3602,485-24-3342,Carrier
4609,Maliska,Kali,Leah,male,24,White American,0,A+,Brown,Brown,7879 George Street,Fergus Falls,Minnesota,56117,612-660-8962,148-28-9773,Immune
4610,Efurd,Luigi,Jesus,female,1,White American,0,AB+,Brown,Hazel,4403 Cobblestone Court,Kodiak,Alaska,99881,907-332-6965,418-40-9276,Carrier
4611,Heisinger,Cole,Kerri,female,59,White American,0,O+,Black,Brown,6780 Holly Drive,McAllen,Texas,75005,469-733-4770,143-57-8752,Infected
4612,Bircher,Brant,Caterina,male,8,White American,0,B-,Brown,Grey,7700 Cardinal Drive,Saint Martinville,Louisiana,70163,337-111-7906,177-24-6873,Immune
4613,Mincer,Lavon,Alice,female,36,Other Race,1,O+,Black,Brown,9733 Grove Street,Stratford,Connecticut,6847,860-149-4982,965-87-6399,Infected
4614,Immordino,Bruce,Vivienne,female,25,White American,0,B+,Brown,Green,7584 Lawrence Street,Smith Center,Kansas,67464,620-957-2774,625-81-9401,Immune
4615,Whispell,Cleveland,Ignacia,male,59,White American,0,O+,Blond,Blue,9402 East Street,Danville,Virginia,23048,540-912-6965,633-28-2048,Carrier
4616,Lagory,Lola,Stanley,male,54,White American,0,A+,Blond,Brown,7082 Andover Court,Moscow,Idaho,83675,208-528-2584,889-29-8886,Infected
4617,Tollett,Bess,Ashley,female,68,White American,0,A+,Light Brown,Brown,2806 Tanglewood Drive,High Point,North Carolina,28427,828-202-5814,552-86-1356,Infected
4618,Ezdebski,Karol,Arnita,female,10,White American,0,A+,Black,Green,4069 Monroe Street,Virginia City,Nevada,89495,775-668-1340,777-72-6858,Infected
4619,Kennelly,Verena,Arthur,female,6,White American,1,O+,Brown,Blue,9347 Morris Street,Coulee Dam,Washington,98986,206-971-9911,788-49-9684,Immune
4620,Hylton,Cherelle,Argentina,female,52,White American,1,A+,Brown,Hazel,3330 Aspen Drive,Morristown,Tennessee,38501,931-220-5481,673-63-5075,Infected
4621,Grassmyer,Deann,Lai,male,50,Asian American,0,AB+,Black,Brown,9343 State Street East,Fort Morgan,Colorado,81001,719-110-1149,205-73-9238,Immune
4622,Aymar,Garrett,Buddy,male,1,Black American,0,A+,Black,Brown,8919 Route 9,Cranston,Rhode Island,2820,401-771-9353,985-54-4354,Infected
4623,Fambro,Jeffry,Mariam,female,72,White American,1,A+,Brown,Brown,5831 Street Road,Kalamazoo,Michigan,48075,231-607-9742,208-72-1328,Carrier
4624,Mar,Simon,Neely,male,18,White American,0,O+,Brown,Green,4792 Front Street South,Attleboro,Massachusetts,2658,351-587-3563,599-52-8603,Infected
4625,Buttitta,Krystina,Russ,female,72,White American,0,B+,Brown,Hazel,3335 Grove Avenue,Grenada,Mississippi,39639,601-916-3810,651-45-5939,Carrier
4626,Guise,Raymon,Cora,female,51,White American,0,O+,Light Blond,Blue,1603 Oxford Road,Abbeville,South Carolina,29714,864-314-6857,855-76-1378,Carrier
4627,Jahnke,Shellie,Kevin,female,71,White American,0,O+,Brown,Hazel,3053 Heather Court,Meridian,Mississippi,38717,601-542-9351,399-75-3235,Infected
4628,Kasmarek,Monica,Kyra,female,26,Other Race,1,A+,Brown,Brown,6905 Market Street,Nags Head,North Carolina,28549,336-759-5270,920-96-4418,Infected
4629,Bezner,Ophelia,Ciara,female,55,White American,0,O+,Brown,Hazel,2618 Maple Avenue,Helena,Montana,59739,406-588-8672,861-19-3499,Infected
4630,Hepworth,Waylon,Jimmie,male,24,White American,0,O+,Brown,Brown,4787 Cleveland Street,Westport,Connecticut,6287,860-867-3890,500-57-7505,Carrier
4631,Rhule,Wilson,Claire,male,59,White American,0,O+,Blond,Other,8293 Hickory Lane,Ajo,Arizona,85686,623-197-3622,365-69-3679,Carrier
4632,Maurin,Kellee,Jene,female,4,White American,0,A-,Light Brown,Brown,1018 Cypress Court,Vancouver,Washington,98670,509-155-4949,651-65-7085,Immune
4633,Piccolo,Huong,Sammie,female,47,White American,0,O+,Brown,Brown,7776 Colonial Avenue,Harrodsburg,Kentucky,41853,859-819-9727,858-75-3427,Carrier
4634,Newingham,Reginia,Taren,male,29,White American,0,AB-,Brown,Black,3177 Jefferson Avenue,Athens,Georgia,31820,478-882-6445,389-61-5714,Immune
4635,Vanderlip,Sarai,Lilly,male,68,Other Race,1,O+,Brown,Brown,4332 Mulberry Street,Chanute,Kansas,67220,316-935-3428,902-20-8846,Immune
4636,Tindel,Andreas,Marylyn,female,69,White American,0,A+,Brown,Blue,2492 Bayberry Drive,Wausau,Wisconsin,54774,262-964-9258,813-91-7784,Infected
4637,Brimage,Kirby,Chrissy,male,25,White American,0,A+,Brown,Grey,3469 Atlantic Avenue,Mandan,North Dakota,58680,701-603-9650,215-78-8275,Immune
4638,Cmiel,Danette,Wen,male,2,White American,0,A+,Brown,Brown,2132 Willow Avenue,Cushing,Oklahoma,74328,405-846-1500,473-75-3311,Immune
4639,Rossmann,Clelia,Donnie,male,23,White American,0,O+,Brown,Green,7659 Rose Street,Lake City,Florida,32490,321-614-6920,870-85-2153,Immune
4640,Streb,Roy,Melissa,male,13,Black American,0,B+,Brown,Brown,6628 8th Street,Hilo,Hawaii,96724,808-810-8450,714-57-2217,Infected
4641,Digilio,Gertie,Frederick,female,27,Other Race,1,O-,Brown,Brown,3807 Canal Street,Trinidad,Colorado,80455,303-792-5269,698-58-6863,Carrier
4642,Neher,Mario,Sanjuana,male,2,White American,0,A+,Brown,Hazel,3867 Overlook Circle,Winslow,Arizona,85775,602-410-6822,365-81-7162,Carrier
4643,Buege,Kendra,Bobbie,male,13,White American,0,A+,Brown,Hazel,9104 Windsor Court,Red Cloud,Nebraska,69319,531-818-1665,691-70-3580,Carrier
4644,Napenas,Cathy,Nicol,female,34,White American,1,O+,Brown,Blue,1493 Bridle Court,Aiken,South Carolina,29908,843-878-2834,482-83-2342,Infected
4645,Doberstein,Selina,Heide,male,47,Black American,0,O+,Black,Brown,7452 Spruce Street,Mason City,Iowa,51500,563-448-1047,206-97-5319,Immune
4646,Henneke,Krystin,Chassidy,female,81,Black American,0,O+,Grey,Brown,3961 Inverness Drive,Charles City,Iowa,51696,563-944-1190,583-76-3963,Carrier
4647,Mattoon,Emilia,Percy,male,10,Black American,0,AB-,Brown,Brown,4961 Orange Street,Athens,Alabama,36500,251-290-3209,634-43-2262,Immune
4648,Villarruel,Julianne,Eileen,male,78,Black American,0,O+,Black,Brown,2493 Old York Road,Tiffin,Ohio,43358,440-578-6579,768-86-5739,Infected
4649,Lendor,Krystyna,Aleen,male,43,White American,0,A+,Brown,Hazel,5143 Winding Way,Clarksville,Tennessee,37734,901-602-7410,351-44-2899,Carrier
4650,Skrebes,Delmer,Florencia,male,61,White American,0,O+,Brown,Blue,1642 Walnut Avenue,Rock Springs,Wyoming,82380,307-845-4086,709-74-9194,Carrier
4651,Kennaugh,Sung,Elena,female,59,White American,0,O+,Light Brown,Hazel,7381 9th Street,Temple,Texas,77185,281-586-6590,465-32-4579,Immune
4652,Mcaree,Sanjuana,Arletta,female,13,White American,0,A+,Light Brown,Hazel,4760 Route 7,Knoxville,Tennessee,38043,731-931-4962,767-77-7569,Immune
4653,Polizzi,Luciana,Melodee,male,10,Black American,0,O+,Black,Light Brown,5492 Beechwood Drive,Hastings,Nebraska,68552,531-803-4426,880-12-8400,Carrier
4654,Bringham,Signe,Hiedi,female,54,White American,0,AB+,Brown,Grey,3162 Roosevelt Avenue,Lahaina,Hawaii,96737,808-902-8547,521-48-3679,Carrier
4655,Schimizzi,Babara,Junie,female,40,White American,1,O+,Brown,Hazel,1650 Old York Road,Ada,Oklahoma,73170,539-518-5555,637-68-4337,Infected
4656,Critchley,Ginny,Hoyt,male,40,White American,0,O+,Brown,Hazel,9423 Country Club Drive,Lorain,Ohio,45724,216-376-7220,783-19-9629,Immune
4657,Spallone,Fannie,Selma,female,19,White American,0,O+,Light Brown,Brown,4184 Route 1,Van Buren,Arkansas,72949,501-641-1031,875-82-5026,Immune
4658,Orrico,Horace,Dannie,male,20,White American,0,A+,Brown,Green,2633 Lexington Court,Fayetteville,North Carolina,28835,919-932-1786,170-27-4968,Carrier
4659,Eudy,Vanetta,Carlene,female,53,White American,0,A+,Light Brown,Brown,8233 Main Street East,Hamilton,Ohio,44715,614-268-9445,355-65-1788,Immune
4660,Disandro,Tamera,Ginny,male,11,White American,0,A+,Brown,Green,3428 Meadow Street,Hays,Kansas,66968,913-824-6672,167-51-6870,Immune
4661,Betterton,Bruce,Lianne,female,36,Asian American,0,B+,Black,Black,8343 Beech Street,Centralia,Washington,99153,509-996-9251,693-86-5919,Immune
4662,Ballato,Fae,Marnie,female,55,White American,0,O+,Brown,Green,8471 Glenwood Drive,Easton,Maryland,21580,240-124-4028,406-35-7793,Carrier
4663,Schmiot,Verda,Sidney,female,2,White American,0,A+,Blond,Brown,7482 1st Street,Greenwich,Connecticut,6771,475-686-1365,642-85-7851,Carrier
4664,Flosi,Antony,Brock,male,55,White American,0,A+,Brown,Hazel,4732 Warren Street,Lackawanna,New York,13271,917-117-6641,520-36-3054,Carrier
4665,Raulston,Genevieve,Philomena,female,44,White American,0,A+,Brown,Brown,7082 9th Street West,Tupelo,Mississippi,39302,662-994-9243,108-61-2748,Immune
